Course	Room	Teacher	Time	Students
007032	TAYB	0031573	59	3061917 3082488 3108487 3121966 3155033 3190802 3191191 3196059 3211335 3214129 3231837 3271107 3322307 
008434	TAYD	0031553	17	3062512 3073483 3103193 3119048 3177873 3209843 3248478 3333675 
002161	PK180	1083806	46	3063119 3087948 3092411 3092781 3095337 3099257 3103166 3114872 3119909 3120137 3121582 3150160 3185122 3189051 3194683 3204279 3204644 3205337 3205454 3209784 3211360 3213412 3213727 3227175 3306482 3306835 3316614 3330439 
007882	TH102	0470839	19	3063119 3204306 3217444 3219029 
006554	PK349	0031621	19	3063437 
002869	TAYG	0004955	38	3064715 3078958 3079887 3081988 3092781 3104716 3191191 3211542 3212008 3213921 3214617 3218335 3222944 3228778 3231837 3252374 3296121 3299552 3312285 3322236 3323692 3331496 
007107	TH251	0031568	59	3065426 3068911 3069894 3087328 3090316 3095290 3097933 3107224 
005211	TH223	0493856	28	3065806 3068444 3093411 3171506 3190633 3227754 
011299	EHLEC	0168763	7	3065806 3070045 3071792 3073017 3086240 3091370 3096911 3098380 3101150 3104777 3120137 3152571 3211478 3216649 3304941 3332978 
002153	PK180	0180723	19	3065929 3082852 3089542 3091218 3092091 3093208 3098380 3114251 3114853 3115992 3125127 3142378 3145520 3158474 3173096 3177873 3185620 3188399 3192055 3193996 3194428 3197905 3204830 3208714 3210074 3211081 3211727 3214147 3215249 3215879 3216609 3219786 3221612 3221785 3221922 3222944 3227208 3238039 3238414 3239494 3248182 3250907 3260264 3268127 3281747 3288377 3303949 3304005 
002444	ROSTUD	0989327	34	3066423 3089769 
011076	CARP21	0826964	34	3067156 3078071 3087117 3091892 3093411 3097082 3177388 3211006 3217195 3306692 3317234 3331474 3332409 
005141	TAYB	1137952	38	3068444 3082058 3103203 3114776 3118027 3125127 3153473 3155695 3211155 3223001 3250907 3256706 3330926 3333219 
001561	PEMSTD	0683480	57	3071792 3193996 3204619 
006874	PK154	0750235	19	3074091 3090058 3095021 
006026	PK336	0619470	45	3075104 3085394 3090752 3192437 3204688 3215759 3216871 3226387 3236537 3251946 3254237 3256812 3262977 3303921 3305222 3308669 3309285 3317266 3322720 3333635 
011987	CARP13	0004955	59	3076521 3192054 3213968 3216649 3251957 3329964 
006034	PK336	0554585	59	3077505 3088141 3091305 3092179 3103166 3109227 3110627 3115257 3126433 3126731 3149019 3152572 3155346 3185122 3192657 3193288 3205324 3210876 3214138 3215784 3216580 3216906 3217313 3217371 3251946 
005853	CARP15	0031582	19	3078958 3080774 3096911 3112040 3216649 
012227	TH111	3337003	38	3078987 3095908 3108691 3119909 3151640 3204248 3221922 3223593 3262172 3296990 3316782 3330377 3332252 3333381 
007007	TH102	0028980	19	3080142 3086119 3087328 3094556 3099257 3108691 3118178 3209872 3209949 3210020 3211335 3216601 3261754 3262172 3271107 3297051 3305828 3332421 3332425 3333635 
002690	TH102	0031578	19	3080405 
011964	PK11	0409956	28	3080546 
011963	PK259	0409956	34	3081234 3081400 3087231 3091870 3095337 
011186	EHIII	3195964	28	3081431 3082488 3087431 3095391 3097933 3098496 3205208 3252851 3329413 
008469	TAYD	0125630	28	3081988 3098243 3163183 3173096 3191876 3204830 3216244 3216906 3217434 3217439 3218034 
003006	TH104	0492580	34	3084117 3085394 3090312 3097153 3106446 3150843 3151640 3204893 3211473 3217543 
011224	CARP15	3196642	34	3084782 3115257 3205454 3217667 3218908 3248776 3257376 3329656 
001454	CARP21	0030512	19	3085002 
012099	EHII	0030512	40	3085407 3095417 
006523	RCCON	0031573	57	3087117 3097933 3105382 3120788 3210027 3214704 3256961 3332654 
002368	TAYG	1051497	40	3088071 3125808 3169644 3170878 3193672 3204243 3204619 3209463 3224239 3233850 3248177 3268686 3306761 3307400 3307517 3315676 3316614 3319376 3322107 3330334 3332202 3332532 3332580 
002395	CARP15	1051497	17	3090058 3104870 3151195 3165880 3189715 3191210 3204243 3204619 3205491 3211396 3211643 
011185	BYC127	3195964	34	3092604 3100458 
005160	BYC100	3393272	19	3093298 3126639 3194683 3220189 3322108 3329744 
005258	BYC106	3393850	17	3095391 3096248 3111037 3126772 3127044 3190633 3217793 3302457 
002671	TH251	0989327	17	3095396 3214178 3330273 
002873	TH104	3393272	57	3097082 3106446 3332532 
001892	PK264	0409956	17	3097588 
006506	GOA	0138190	57	3098947 3215081 3329964 
005122	TH110	3400071	57	3101150 3108814 3152434 3191428 
007888	RCSEM	0431946	7	3103203 3110756 3191876 3217785 
004015	TAYG	0854975	34	3105219 3109227 3110898 3114139 3155060 3155346 3165225 3171506 3204619 3211007 3211643 3214129 3214704 3214899 3217439 3232322 3248716 3252312 3254879 3268686 3283446 3304197 3306482 3307002 3308669 3311452 3311550 3315613 3317266 
004360	TAYB	0847593	40	3120137 3125322 3126772 3154498 3155695 3188793 3216871 3223740 3296121 3306835 3308878 3315957 3323539 
007878	TH102	0031386	28	3121582 3125127 3221557 3228861 3256961 3261685 
009225	EHIII	0029059	34	3155201 3221081 3227754 3252374 3304359 3305828 3330627 3332410 
002390	ROSTUD	0316015	57	3165880 3252673 3315767 
002429	BYC106	0030512	57	3188402 
005846	CARP15	3212821	34	3190802 3219783 3228778 3304005 3307321 3332532 
006510	RCCON	0031621	28	3216580 
003407	EHLEC	3408295	19	3216670 
011862	EHIII	3196642	19	3223001 3251957 
011863	TH223	3196642	57	3223001 
009296	CARP25	1084371	19	3223740 3260419 3308669 
004825	EHII	1051497	28	3238414 
